"","JULDAY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"92",105,1140,4.50086641311646,6.6571478843689,7.87395429611206,7.98903322219849,7.06655883789062,6.21527671813965,5.63494110107422,5.6818151473999,5.74017477035522,7.7416672706604
"93",105,1200,3.73169779777527,5.56955099105835,6.85246801376343,7.56499671936035,7.04265594482422,6.33082437515259,5.6736855506897,5.68176460266113,5.74246454238892,7.7416672706604
"94",105,1260,3.18863582611084,4.82574892044067,6.06534814834595,7.11240148544312,6.93887376785278,6.40104961395264,5.71445178985596,5.68224334716797,5.74474668502808,7.7416672706604
"95",105,1320,2.73900461196899,4.2685546875,5.44841241836548,6.6819748878479,6.78589534759521,6.42696380615234,5.75443887710571,5.68325042724609,5.74702215194702,7.7416672706604
"96",105,1380,2.30529451370239,3.84833359718323,4.95069980621338,6.28953075408936,6.60701322555542,6.41455411911011,5.79131364822388,5.68474960327148,5.74929285049438,7.7416672706604
"97",135,0,12.0635404586792,12.0635404586792,12.0635404586792,12.0635404586792,12.0635404586792,12.0635404586792,12.0635404586792,12.0635404586792,12.0635404586792,7.7416672706604
"98",135,60,8.07545757293701,10.0701866149902,11.3420524597168,11.9766626358032,12.0557794570923,12.0631504058838,12.0635375976562,12.0635261535645,12.0581722259521,7.7416672706604
"99",135,120,7.75762224197388,9.33067798614502,10.5486841201782,11.6993293762207,11.9975366592407,12.0563316345215,12.0633668899536,12.0634832382202,12.0528268814087,7.7416672706604
"100",135,180,7.57221078872681,8.90974044799805,10.0223655700684,11.3772716522217,11.8839673995972,12.0330543518066,12.0623483657837,12.0634059906006,12.0475025177002,7.7416672706604
"101",135,240,7.5840630531311,8.60326480865479,9.65773105621338,11.0763292312622,11.7387952804565,11.9893503189087,12.0594215393066,12.0632772445679,12.042197227478,7.7416672706604
"102",135,300,7.72355842590332,8.38539028167725,9.39383506774902,10.8121356964111,11.5818824768066,11.9271011352539,12.0535793304443,12.0630655288696,12.0369119644165,7.7416672706604
"103",135,360,8.51974678039551,8.61841201782227,9.27554702758789,10.5932941436768,11.4256906509399,11.8507509231567,12.0441036224365,12.0627298355103,12.0316457748413,7.7416672706604
"104",135,420,10.3944101333618,9.41958236694336,9.51176929473877,10.4688930511475,11.2850761413574,11.7659130096436,12.0306386947632,12.0622205734253,12.0263977050781,7.7416672706604
"105",135,480,12.8097677230835,10.7780227661133,10.1574010848999,10.5006637573242,11.1850566864014,11.6806793212891,12.0132579803467,12.0614881515503,12.021167755127,7.7416672706604
"106",135,540,15.5031356811523,12.5378322601318,11.1785068511963,10.725754737854,11.1529836654663,11.6062774658203,11.9926052093506,12.0604906082153,12.0159549713135,7.7416672706604
"107",135,600,18.1219387054443,14.4901714324951,12.4760284423828,11.1491823196411,11.2101535797119,11.5556755065918,11.96999168396,12.0591974258423,12.0107593536377,7.7416672706604
"108",135,660,20.3211402893066,16.3901996612549,13.9033317565918,11.7437696456909,11.3665542602539,11.5412111282349,11.947380065918,12.0576000213623,12.005578994751,7.7416672706604
"109",135,720,21.8747119903564,18.0153656005859,15.2942399978638,12.4548845291138,11.6183977127075,11.5721883773804,11.9272060394287,12.0557193756104,12.0004138946533,7.7416672706604
"110",135,780,22.5600509643555,19.1746234893799,16.4924640655518,13.2112970352173,11.948579788208,11.6529941558838,11.9121026992798,12.0536108016968,11.9952630996704,7.7416672706604
"111",135,840,22.2781391143799,19.7189445495605,17.3547325134277,13.9334096908569,12.3291721343994,11.7821226119995,11.9045534133911,12.0513620376587,11.9901256561279,7.7416672706604
"112",135,900,21.0432987213135,19.5770397186279,17.7763442993164,14.5425415039062,12.7246198654175,11.9520721435547,11.9065580368042,12.049090385437,11.9850025177002,7.7416672706604
"113",135,960,18.9985179901123,18.7631874084473,17.7050247192383,14.9713735580444,13.0960559844971,12.1500110626221,11.9193239212036,12.046929359436,11.9798927307129,7.7416672706604
"114",135,1020,16.4153518676758,17.3866672515869,17.1524085998535,15.1733884811401,13.4062423706055,12.3592023849487,11.9430704116821,12.0450239181519,11.974796295166,7.7416672706604
